Peak Method: Gauss
File Time(Hrs) PeakHeight_E1_30Hz PeakLocation_E1_30Hz PeakHeight_E1_100Hz PeakLocation_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
1 0.0 0.9018933052531218 -0.3050328839176581 1.4532691898186525 -0.30589408649931454 1.0 1.0 1.0 1.0
2 0.0 0.8928021456234637 -0.30451906628624775 1.4302162033985553 -0.3057324801331444 0.9899199167166379 0.9841371532668536 0.9941583522544283 0.994141239847911
3 0.0 0.8774942245873452 -0.3047522340925108 1.4112680620085145 -0.3059304628118137 0.972946821399313 0.9710988658506006 0.9981006613022748 0.9980988558439421
4 0.001 0.8676661775802129 -0.30455694068691924 1.3906376621133354 -0.3056816426867727 0.9620496931582135 0.9569030100245003 0.9946502938774215 0.994635945820679
5 0.001 0.8668615343670268 -0.30480075603152523 1.3855676631226028 -0.3057852717499685 0.9611575219795393 0.9534143246341733 0.9919438831114606 0.9919113013606031
6 0.001 0.8523128959810276 -0.30424670051455127 1.370341797879538 -0.30568207726379965 0.9450263030190924 0.9429373494462766 0.9977895286447137 0.9977870828497276
7 0.001 0.8525204983640765 -0.3043648830560307 1.3663766848037502 -0.3057007566219409 0.9452564880995667 0.9402089402131031 0.9946601288115866 0.9946458335319563
8 0.001 0.8447025203049137 -0.3044153417753739 1.3561386705157408 -0.3054461811898902 0.9365880813006399 0.9331641240429571 0.9963442229022091 0.9963375283121503
9 0.001 0.8394401216860666 -0.30410501255832745 1.3549927527523076 -0.30554151819824266 0.9307532463060835 0.9323756137164042 1.0017430693008695 1.0017415514784105
10 0.0 0.8376897426779507 -0.30437097045250006 1.3435154726884664 -0.3056827238379099 0.9288124635129075 0.9244780541009874 0.9953333858209367 0.9953224717110185
11 0.0 0.8302704135398938 -0.30437585765779274 1.3364458764308702 -0.3056467212593411 0.9205860701082301 0.919613438304324 0.9989434645651418 0.9989429061365795
12 0.0 0.8263751729226267 -0.3046274648804076 1.3286811050003922 -0.30561839130954105 0.9162671106541804 0.914270469854379 0.9978208965741705 0.997818519738615
13 0.0 0.8202380766447807 -0.3045920558057423 1.3259976812460301 -0.3056031306080656 0.9094624296103139 0.9124239958678928 1.00325639208521 1.003251098659239
14 0.0 0.822118952286801 -0.30458754101155133 1.320789887854006 -0.3056046348309895 0.9115479042790636 0.908840493631343 0.9970298756269295 0.9970254582474505
15 0.0 0.8221681907605247 -0.30435621212355785 1.3117421488502943 -0.3054383959850217 0.9116024988452245 0.9026147103648301 0.9901406715188038 0.990091827555414
16 0.0 0.820371379333698 -0.3044835855588282 1.304229115583419 -0.3056132882566451 0.9096102327796477 0.8974449638928685 0.9866258442920066 0.986535808193153
17 0.0 0.8084482976564225 -0.3045877374261174 1.3001734696852674 -0.3058257106729344 0.8963901749215518 0.8946542586838373 0.9980634367864792 0.9980615598305174
18 0.0 0.8065115744779109 -0.3046048994758277 1.2973671701002336 -0.30585787692666966 0.8942427776992519 0.8927232333757291 0.9983007474464236 0.9982993024891295
19 0.0 0.8068357089242117 -0.3047208776937733 1.295799026953939 -0.30576084826306854 0.8946021710381455 0.8916441881738623 0.9966935214779876 0.9966880460256465
20 0.0 0.8047318683163125 -0.3047605275042111 1.2847065793486812 -0.30599334416321594 0.8922694775857768 0.8840114332218069 0.9907448987425707 0.9907018711807071
21 0.0 0.7979804668927567 -0.30468765546779636 1.2724817133593032 -0.3055934572911981 0.8847836681399899 0.8755994569169191 0.9896198228405617 0.9895656677318196
22 0.0 0.8046899862524398 -0.30491293797212404 1.2872392046835428 -0.30571285723546493 0.8922230396494613 0.8857541422481902 0.9927496857693647 0.9927233066125553
23 0.0 0.7930580137186876 -0.3047073082785752 1.2737109422829196 -0.3060682519314999 0.8793257573811473 0.8764452939663991 0.9967242362792523 0.9967188621631079
24 0.0 0.797459793136834 -0.3047957605587596 1.2793297395225978 -0.3057899221340498 0.8842063562197328 0.8803116094976459 0.9955952061476484 0.9955854836303654
25 0.0 0.7937194535440114 -0.3050404129944132 1.263230759188776 -0.3059638504350988 0.8800591477073324 0.8692338405291653 0.987699341338172 0.9876232200655187
26 0.0 0.7896028197607632 -0.30476135964065987 1.2667192470080966 -0.30590384139368565 0.8754947122477601 0.8716342821292216 0.9955905728903522 0.9955808298861011
27 0.0 0.7903448626436459 -0.3045788042818734 1.2677422234948563 -0.3057415293744072 0.8763174735195876 0.8723381961005123 0.9954590915514978 0.9954487581652485
28 0.0 0.7802074964627546 -0.3045267165271013 1.247444528452778 -0.30603124766564554 0.8650773787968019 0.8583712757362189 0.9922479731582968 0.9922178092826327
29 0.0 0.7804934094925624 -0.30525394496730257 1.604216016953138 -0.30610962063189306 0.8653943930468717 1.103867079954624 1.2755653246933345 1.2421950463939953
30 0.0 0.7026581480459131 -0.3046575206026525 2.1945115091232488 -0.3063172781535442 0.7790923205142407 1.510051630143685 1.9382191177894987 1.6386311436809016
31 0.0 0.7051121922008552 -0.3050273751629672 2.459148403679959 -0.3065704766177436 0.7818133121666329 1.6921492734507269 2.1643904588440526 1.7359334911339626
32 0.001 0.7063122357170366 -0.3054835854952317 2.6403791325063857 -0.3068074452225891 0.7831438947413029 1.8168548201561114 2.3199501807471488 1.7951626433443022
33 0.001 0.7199101655267972 -0.305551023102643 2.7504825809802926 -0.30701653638691667 0.7982209883737301 1.8926174175092187 2.371044416365419 1.8134241184775886
34 0.001 0.7208973389566413 -0.3061106603240839 2.8430659109152305 -0.3071059933230711 0.7993155451512273 1.9563243553453473 2.447499447762171 1.8397387554053224
35 0.001 0.7299810849979841 -0.3059963220446911 2.8817075992118633 -0.3070101366410449 0.809387408406486 1.9829138465196938 2.449894606618152 1.8405442901569962
36 0.001 0.7375066668502754 -0.305919016953467 2.8297923666872684 -0.306949619042425 0.8177316125473286 1.9471907795969903 2.3812101057598416 1.8169915873651097
37 0.001 0.7433021655046606 -0.3062153401139104 2.804583307338544 -0.3069681906000299 0.8241575374551076 1.9298443309656323 2.3415964099833912 1.8029673517575149
38 0.001 0.7424635046180839 -0.30581996096936515 2.7730355984506936 -0.30687756126717025 0.8232276482080183 1.9081362337260652 2.3178719007793886 1.79440794593053
39 0.001 0.7488907746204263 -0.3060193882689846 2.730540279743328 -0.3066815395336331 0.8303540676690637 1.8788950449600195 2.2627637030000676 1.7740454522274924
40 0.001 0.7492127297016551 -0.3055953854994174 2.696098626670529 -0.306709708678986 0.8307110445745952 1.8551956138332253 2.2332622467819307 1.762859398744657
41 0.001 0.7540798115014177 -0.305534392090147 2.664182005375712 -0.3066583973645523 0.8361075607383299 1.8332336665777416 2.1925811374781654 1.7470952725230913
42 0.001 0.7570168119814747 -0.30547909842063786 2.6295525687313734 -0.3065396255088869 0.8393640440306999 1.8094050208685044 2.155685645264935 1.7324466218611008
43 0.001 0.752593510079554 -0.30536820411978005 2.6017763509156144 -0.30649196816494473 0.8344595815225994 1.7902921008325232 2.145450948703664 1.7283222452893372
44 0.001 0.7503818399030182 -0.3054050798128503 2.57686382229107 -0.306531858023578 0.8320073289516424 1.7731496961086928 2.131170765458186 1.7225225643627018
45 0.001 0.7505748103582408 -0.3053733398690667 2.5474961432983227 -0.30637362955182634 0.8322212904636069 1.7529416856461495 2.10634083233996 1.7123112961861109
46 0.001 0.7533365799361003 -0.30540745135679376 2.5129296683267173 -0.3062285843980486 0.8352834814808519 1.7291563641009244 2.0701431339637524 1.697129148231033
47 0.001 0.7506450237002127 -0.3049955366131065 2.4954772493483968 -0.30613179394535245 0.8322991415149041 1.717147288906467 2.0631371621758636 1.6941492371309135
48 0.001 0.7461302186266451 -0.30514482973390356 2.4723021453034164 -0.306356669063144 0.8272932222478789 1.7012004125759557 2.0563451589190356 1.6912472930856033
49 0.001 0.7424652604466847 -0.3054210843162395 2.461190735646437 -0.3065174772424504 0.8232295950332034 1.6935546097647325 2.0572081227187007 1.691616717136386
50 0.001 0.7429646853421441 -0.30539902179523787 2.4330914850027088 -0.30648692022642027 0.8237833466716182 1.6742194096238456 2.032354036274581 1.6808928139162052
51 0.001 0.7430153528978218 -0.30528270721962947 2.41700726237758 -0.30668929857576954 0.8238395257732732 1.6631517954902686 2.01878125952891 1.6749619610980981
52 0.001 0.7394772846489237 -0.3055059509037929 2.3920075231232767 -0.3063727913107052 0.8199165913992287 1.6459493808038175 2.0074595368230352 1.669973793155187
53 0.001 0.736307691655116 -0.30553949679008435 2.3758038932262697 -0.3067052051869818 0.81640221450415 1.634799602076981 2.00244386043207 1.6677519427709215
54 0.001 0.739962617495928 -0.3056675230881543 2.347612996949911 -0.3065888103989872 0.8204547180758294 1.6154013402313028 1.9689098065275572 1.652704103302347
55 0.001 0.738234028174278 -0.3055160889413189 2.3323104117104045 -0.3066948240952344 0.8185380952207957 1.6048715737250605 1.9606559341531393 1.648948040919806
56 0.001 0.7341353991269465 -0.30558259145061084 2.316401526587292 -0.30668571202190575 0.8139936230271794 1.5939246099866373 1.9581536819157808 1.6478052088864121
57 0.001 0.7329708456018582 -0.30547757170891854 2.291222952481159 -0.30664523713190583 0.8127023909952913 1.576599138365461 1.9399464746678658 1.6394310119364022
58 0.001 0.7339033970917797 -0.3054369280076267 2.2649223019927125 -0.3066450016086115 0.8137363841344905 1.5585015617618254 1.91524133877765 1.6279009059067522
59 0.001 0.730167659648402 -0.3054730282827207 2.2531242664000444 -0.3068507337536778 0.8095942783869274 1.550383289059615 1.9150126556584235 1.6277932645556537
60 0.001 0.7277396494863211 -0.3058174998020851 2.2407080437194473 -0.306685736434246 0.8069021526687977 1.5418396394951825 1.910813640037528 1.6258137776390145
61 0.001 0.7253371227153429 -0.3058037188630931 2.2262117115424527 -0.30678965920119217 0.8042382823894814 1.5318646587562024 1.904739792048772 1.6229403367044046
62 0.001 0.7253895002474605 -0.30578262059577715 2.1997556361113295 -0.306563942154671 0.8042963574764262 1.5136601336644506 1.8819681571277236 1.6120596127659688
63 0.001 0.7266099711466512 -0.3053605199553717 2.1730721784626876 -0.3068304111211156 0.8056495894963137 1.4952991460128984 1.8560167664800133 1.5994479980137077
64 0.001 0.7263706469642763 -0.30543460951782647 2.1609846584469796 -0.30655514009022056 0.8053842319634649 1.486981677989499 1.8463009567052884 1.5946672327194218
65 0.001 0.723234019220077 -0.30541026232638996 2.1571339425454394 -0.30666686966759904 0.8019064062318292 1.4843319858825461 1.851004025341867 1.5969854954798404
66 0.001 0.7179695429763548 -0.30537173773663284 2.138226026315946 -0.30680406471851746 0.796069267611264 1.4713213775506837 1.8482328578838676 1.595620442714837
67 0.001 0.7163879146208381 -0.305600665168651 2.1056240143312683 -0.3066579808323338 0.7943155919311092 1.4488878103815168 1.824070715846125 1.5836048730806824
68 0.001 0.7208076132317777 -0.3054504546643617 2.088452281298533 -0.3066244370721801 0.7992160591872657 1.4370718762427919 1.7981018520876206 1.5704594716537348
69 0.001 0.7182920044110779 -0.3054702005667136 2.0873547027741473 -0.3067800798605076 0.7964268059507159 1.436316628328589 1.803450885375486 1.5731870599672546
70 0.001 0.713864430531614 -0.3056143963988149 2.069278987296852 -0.30671976867839296 0.7915176067653187 1.4238786604669358 1.798922283341082 1.5708785042701552
71 0.001 0.709624913353357 -0.30554523475949086 2.0418732757949805 -0.30673730968895063 0.7868169208265676 1.4050206872202233 1.785702175474594 1.564096321847999
72 0.001 0.7173414620453931 -0.30572923887947917 2.0330870581376472 -0.3067718032636331 0.7953728649134022 1.3989748577765884 1.75889186001952 1.5501425199131584
73 0.001 0.7110490162303102 -0.3055728229785755 2.0208877556887828 -0.30673722379181956 0.7883959356264986 1.3905804718401558 1.7638097927726268 1.552722401353373
74 0.001 0.7095587932505397 -0.30559676079003306 2.013122258782533 -0.30674713481642335 0.7867436082712663 1.3852370041876014 1.7607222856648577 1.551103810488243
75 0.001 0.709190195140719 -0.3056655019297238 1.9881606050652108 -0.30675247435613356 0.7863349145736042 1.368060796302511 1.739794038071363 1.540036241988562
76 0.001 0.7050863945157176 -0.3057110340776932 1.9656497647608726 -0.30672671734704327 0.7817847082453183 1.3525710023523982 1.7301067520087274 1.5348558267705377
77 0.001 0.706508652969745 -0.30560289983349437 1.9543847844358297 -0.3068719685370645 0.783361677988572 1.3448195269864005 1.7167287662570843 1.5276410182416127
78 0.001 0.7022457403008011 -0.30554537613940225 1.9492140911453415 -0.3068256426480488 0.7786350516303163 1.341261553469372 1.722580496037291 1.5308056067315585
79 0.001 0.6980677989876894 -0.3055695966071208 1.9246839381095988 -0.30676781636740247 0.7740026396933642 1.3243822628275579 1.7110823592956181 1.5245745167847784
80 0.001 0.6991380617302808 -0.30568727740465396 1.9192089642451982 -0.306618174591472 0.7751893241230607 1.3206149127022286 1.7036030703804972 1.5204928771452195
81 0.001 0.7001754320064332 -0.3055395410836556 1.9065076893601223 -0.306711477708517 0.7763395380897352 1.3118751176428831 1.6898213388318328 1.5129123848288129
82 0.001 0.6995331340363222 -0.3062265168769779 1.893562934730999 -0.307395605991815 0.7756273718430519 1.3029677832551374 1.6798888623012558 1.5074007895367916
83 0.001 0.6999447201971729 -0.3063381635390482 1.8778058220788458 -0.30774481587291413 0.776083729771926 1.2921252547252926 1.664930219713561 1.4990226121455674
84 0.001 0.6963755284202685 -0.3068542098290793 1.877615751591044 -0.30797781507961497 0.7721262862959455 1.291994466507161 1.673294238828643 1.5037187669425123
85 0.001 0.6925658963946719 -0.3069949963356924 1.8597193965258203 -0.30797463711563905 0.7679022478166628 1.2796799172202138 1.6664620019783276 1.499884867276458
86 0.001 0.6928916230067398 -0.3067567579261121 1.8499347709105547 -0.30811930502218743 0.7682634065148932 1.2729470795024564 1.6569148923505048 1.4944944937768398
87 0.001 0.6900490686135629 -0.3069507466620853 1.8374077270738356 -0.3081574767216343 0.7651116430228921 1.2643271734833368 1.6524740997118876 1.4919739648223216
88 0.001 0.6926419729892295 -0.3071434553938401 1.821257026975358 -0.30814283549494326 0.7679865999169772 1.2532138159501098 1.631817294840285 1.4801376570318705
89 0.001 0.6910475978805611 -0.30722426418983645 1.8081718086369014 -0.3084283130453334 0.7662187909096569 1.2442098279552296 1.6238310032544365 1.475511572567498
90 0.001 0.6868610270602118 -0.3071820196789383 1.7854316959717833 -0.3083367648969633 0.7615768107597163 1.228562270830623 1.6131823520270556 1.4692993212290812
91 0.001 0.6871796339592272 -0.3071023928274793 1.7748977689611645 -0.3082955290977159 0.761930075272447 1.2213138360021565 1.6029211546288489 1.4632650155819409
92 0.001 0.6854871057061864 -0.30708923868812754 1.7656217579197488 -0.30822355897780973 0.7600534361587264 1.2149309778872237 1.5984810015825026 1.4606391204846378
93 0.001 0.6857970763298586 -0.30710505871472993 1.7508510002600701 -0.3082215427454585 0.760397124954138 1.204767163940599 1.5843920556817759 1.4522472156629582
94 0.001 0.6824950975615603 -0.3070770496660631 1.7400985653473826 -0.3082266885991744 0.7567359615448237 1.1973683730021982 1.5822802587019311 1.45098145853048
95 0.001 0.6836056808387585 -0.30710530992675794 1.72917667758376 -0.3081718604177227 0.757967352520596 1.189852980919204 1.5697944996738795 1.4434553033296549
96 0.001 0.6809318903632524 -0.30691564806475724 1.7117818373501879 -0.30803354414203055 0.755002710849644 1.1778835258757492 1.5601050286961424 1.437564101798904
97 0.001 0.6786991834396907 -0.307145892662225 1.7000634590549153 -0.3080341292533311 0.7525271331836859 1.1698200656597277 1.5545221083399579 1.4341493906273617
98 0.001 0.6801884661263933 -0.30689056959901684 1.6859883207949722 -0.3078818311579147 0.7541784179620828 1.1601349100405547 1.5382764640433952 1.4241275303683332
99 0.001 0.6817365577176587 -0.3067247193949752 1.6719517808971271 -0.3078764591480399 0.7558949087955866 1.1504763140996357 1.5220056395574348 1.4139607234574123
100 0.0 0.6716016991588551 -0.3069416698249396 1.6673010085265123 -0.30788912400128327 0.7446575944705189 1.1472761001246905 1.5406760216290405 1.4256158731189723
101 0.0 0.6743681022273702 -0.30665890069884283 1.6538830776571984 -0.30781352803697 0.7477249230030648 1.1380431713849102 1.5220078084521005 1.4139620874310348
102 0.0 0.6723820410346629 -0.3066486620537593 1.6442375362269979 -0.30790634493434477 0.7455228208462583 1.1314060380184454 1.5176008116480768 1.411185768016371
103 0.0 0.6715262804464869 -0.30671092425696933 1.6267094885296638 -0.307857312319157 0.7445739718159 1.1193449224177485 1.5033360885391152 1.402132251313366
104 0.0 0.6714490046272507 -0.30675360063070817 1.6156897752038124 -0.30778483239795673 0.7444882900409205 1.1117622161971437 1.4933239797983069 1.3957159067938
105 0.0 0.6685652480920576 -0.30652609876802334 1.6055289405906974 -0.3077596417663375 0.7412908424954111 1.1047705076518168 1.4903334080491568 1.3937893668890444
