Peak Method: Gauss
File Time(Hrs) PeakHeight_E2_30Hz PeakLocation_E2_30Hz PeakHeight_E2_100Hz PeakLocation_E2_100Hz Norm_E2_30Hz Norm_E2_100Hz NormalizedRatio_E2 KDM_E2
158 0.0 0.42600774039302997 -0.2980368810514659 1.100021423890583 -0.2988055022207987 0.3195850904259882 0.46097115452797777 1.4424050693777053 1.3622700222206996
159 0.0 0.424313307557673 -0.2980351784903974 1.0927410403985136 -0.2988138579763732 0.31831395044527155 0.4579202623263733 1.4385805638923908 1.359701516846621
160 0.0 0.4224479703443057 -0.29799746272949873 1.0846600932763815 -0.29880391036730947 0.31691460037370023 0.45453388871249056 1.4342472330921707 1.3567815357362498
161 0.0 0.42052729236797765 -0.29798856159448217 1.078626847555473 -0.29874071457044715 0.31547373443033094 0.45200561773056575 1.4327836786373935 1.3557929810510703
162 0.0 0.4187050243175055 -0.2979275204164663 1.0703007142050824 -0.29868595566025524 0.3141066942466168 0.44851649722806797 1.427911297159178 1.35249335316316
163 0.0 0.41692630111886314 -0.2979179729236569 1.0618897934409015 -0.29868905010254454 0.3127723208059923 0.4449918460066446 1.4227340989123713 1.3489727569378314
164 0.0 0.41470253809670204 -0.2978807429738046 1.0559246857149311 -0.29865833779538403 0.31110408467049944 0.44249212869604987 1.42232825121762 1.3486961364590702
165 0.0 0.4129950085237373 -0.2978639259010328 1.0483223850431256 -0.2985697945209652 0.3098231196991176 0.4393063349999995 1.4179262523294858 1.3456898256734224
166 0.0 0.41137893675419585 -0.297797969835665 1.040857099963067 -0.29858660115006336 0.3086107651016934 0.4361779585815986 1.4133595062306699 1.3425594116114756
167 0.0 0.4098027161404656 -0.2977831363713114 1.0340942371696038 -0.2985169438695919 0.3074283062879039 0.4333439368051944 1.4095772183039372 1.3399577446139967
168 0.0 0.407861702355088 -0.29773755778706884 1.0268883979152237 -0.2984794217116275 0.3059721847030104 0.430324282852741 1.4064163488273682 1.3377772504125582
169 0.0 0.40635526024357504 -0.2977064778782467 1.020703485470335 -0.29843336739582565 0.304842072752497 0.42773245494061624 1.4031280232367882 1.3355027442057061
170 0.0 0.4045745194410932 -0.2976774199026752 1.012774967155711 -0.2984226570144158 0.3035061857334927 0.4244099576130078 1.398356862438646 1.3321914838258035
