Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E1_30Hz PeakHeight_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
125 0.0 0.12471581946010701 0.2865271402406506 0.5427671319007775 0.751099685335781 1.3838341365760674 1.322030908683415
126 0.0 0.125547336994714 0.29115584486862645 0.5463859221179096 0.7632333302905484 1.3968759065608636 1.3311609962572635
127 0.0 0.125845990543894 0.28238076383240696 0.5476856716687055 0.7402304112666654 1.3515606661961936 1.2990019957808416
128 0.0 0.12348302141617751 0.2824286372315328 0.5374019564048932 0.7403559061673899 1.377657631022068 1.317672002978601
129 0.0 0.12357710819560452 0.28214409960946796 0.5378114250003003 0.7396100217872241 1.37522184804239 1.3159467805936864
130 0.0 0.1219382348790532 0.2785370760816477 0.5306789972664008 0.7301546025397869 1.3758875069503635 1.3164186063950851
131 0.0 0.12278860824517324 0.27596695880583866 0.5343798486497445 0.7234173200767194 1.3537511227353152 1.3005849848086044
132 0.0 0.12308343313270598 0.274269351150906 0.5356629357457668 0.7189672265380319 1.3422008105471457 1.2922045018567017
133 0.0 0.12121918903721962 0.27085691289767055 0.5275496873603546 0.7100218913907917 1.3458862897700772 1.2948875154592234
134 0.0 0.1213238501768501 0.2696830650556876 0.5280051759008189 0.7069447771460295 1.3388974377759186 1.2897924742678581
135 0.0 0.12075481809370103 0.270377403016937 0.5255287305463534 0.7087649084738091 1.3486701435656212 1.2969085671913805
136 0.0 0.11963342678063782 0.27027651793378027 0.5206484006141553 0.7085004492182201 1.3608040443079727 1.3056620011964915
137 0.0 0.12099477125957492 0.2584318741705829 0.5265730142001487 0.6774510058880703 1.2865281501694528 1.2506228931825907
138 0.0 0.11973832508010673 0.26979424353567083 0.5211049212816254 0.7072362194200891 1.3571858382774147 1.3030612457254869
139 0.0 0.11858541816400248 0.26502005402380746 0.5160874344631017 0.6947212016905916 1.3461308206686469 1.2950652347425364
140 0.0 0.11885041747518699 0.264424112042434 0.5172407197216193 0.6931590047053006 1.340109118010587 1.2906779990667498
