Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E2_30Hz PeakHeight_E2_100Hz Norm_E2_30Hz Norm_E2_100Hz NormalizedRatio_E2 KDM_E2
1 0.0 0.9907547552247706 1.701669360336382 1.0 1.0 1.0 1.0
2 0.0 0.9881352612974297 1.6878888109931722 0.9973560622207192 0.9919017467996922 0.9945312254794118 0.994516230730583
3 0.0 0.9848941972340981 1.6806157857063226 0.9940847541131983 0.9876276936514286 0.9935045171600786 0.9934833527749666
4 0.001 0.982042867472046 1.6740515283454442 0.991206817119189 0.983770153806214 0.9924973646422361 0.9924691138960567
5 0.001 0.9781686638525571 1.6696084903087467 0.9872964613030213 0.9811591659490787 0.9937837360970152 0.9937643548892082
6 0.001 0.9761498681546072 1.6626570912630996 0.985258827178831 0.9770741191076212 0.9916928345674957 0.9916581861536814
7 0.001 0.9736571462744905 1.6577849728637375 0.9827428444222797 0.9742109786451291 0.9913183129996066 0.9912804628534593
8 0.001 0.9701847878168337 1.652579430010519 0.9792380835928763 0.9711518985590956 0.9917423707581795 0.9917081351854988
9 0.001 0.9682822442046017 1.6484469909773907 0.9773177863627103 0.9687234367618452 0.9912061872598772 0.991167350928912
10 0.0 0.9664359255184536 1.6449734468915267 0.9754542387224779 0.9666821800013795 0.9910072063118134 0.9909665885088933
11 0.0 0.9644107339772745 1.6398912157455925 0.973410149072139 0.9636955650546724 0.9900200506161492 0.9899700011758567
12 0.0 0.9617324829014251 1.638280752391438 0.9707069058510234 0.9627491630145979 0.9918021157689726 0.9917683748138179
13 0.0 0.9603928592441662 1.6345483346667606 0.9693547814729223 0.9605557770304138 0.9909228235000415 0.9908814381021551
14 0.0 0.9586364669376053 1.6300397055601934 0.9675819993618111 0.9579062440414223 0.9900000668400502 0.9899498162572136
15 0.0 0.9567865961907955 1.6272373204410542 0.9657148665148029 0.9562593993696789 0.9902088416850741 0.9901606724783355
16 0.0 0.9556025687306828 1.6231676590250572 0.9645197902823965 0.9538678293556354 0.9889562028336999 0.9888948814955645
17 0.0 0.9546725711807085 1.6230756124277832 0.9635811144445365 0.9538137374154386 0.9898634615366778 0.989811825123424
18 0.0 0.9537485871369427 1.6199800228350796 0.9626485082280201 0.95199458872248 0.9889327003423596 0.9888711170008564
19 0.0 0.9512149852525908 1.6155648613057565 0.960091263994782 0.9493999827242559 0.9888643073096599 0.9888019583342984
20 0.0 0.9484456207319454 1.6126749792165356 0.9572960571022173 0.9477017197381669 0.989977669611329 0.9899271931120428
21 0.0 0.947129060215957 1.6111247096851002 0.9559672110794801 0.946790691093255 0.9904008004878504 0.9903545059770908
22 0.0 0.9460343801729323 1.607384270246257 0.9548623160110973 0.9445925910827431 0.9892448107374731 0.9891866609836326
23 0.0 0.9434198996132181 1.6041098294517724 0.9522234383817682 0.9426683390095687 0.989965486053948 0.9899148864476537
24 0.0 0.9424928235603147 1.6012585439893883 0.9512877113029785 0.9409927576487922 0.9891778759129713 0.9891189981367939
25 0.0 0.9406406324378622 1.5978335476102075 0.949418236427703 0.9389800303475826 0.9890056819222313 0.98894491033616
26 0.0 0.9389969878902775 1.5969104109099135 0.94775925418319 0.9384375414705945 0.9901644719674838 0.99011586411972
27 0.0 0.9373732413478137 1.5927672542311484 0.9461203556223696 0.9360027813607068 0.9893062503078613 0.9892487647987999
28 0.0 0.9358280052074406 1.5911906004330376 0.9445607000847864 0.9350762477844079 0.9899588747451306 0.9899082082727408
29 0.0 0.9345577662352298 1.5905234725069022 0.943278607856097 0.9346842045698532 0.9908887965711666 0.9908470996024235
30 0.0 0.9308613670946215 1.6107690983335488 0.9395477157043155 0.9465817131567414 1.0074865782065714 1.007458658292261
31 0.0 0.9157716782428906 1.6408758227626095 0.9243172171655449 0.9642741774690267 1.0432286227730467 1.0423140340647512
32 0.001 0.9128576978437195 1.6615319455740973 0.9213760449089353 0.9764129179864 1.05973334490469 1.0580010466427188
33 0.001 0.9031921030818921 1.6811532504943898 0.9116202554859165 0.9879435392561005 1.0837226721443367 1.0803587476045253
34 0.001 0.8961157275771257 1.696504449879285 0.9044778466633002 0.9969647978758482 1.1022545234841745 1.0972808214627625
35 0.001 0.8879774646984515 1.7229564081062563 0.8962636414467653 1.0125095087600722 1.1297005277662058 1.1218016580972028
36 0.001 0.879649858792618 1.741579838679172 0.8878583263454068 1.0234537209595762 1.15272188207358 1.1418872389836747
37 0.001 0.8746590828932312 1.7632408414938254 0.882820978936204 1.036182987478409 1.1737181288181502 1.159835009438506
38 0.001 0.8680431457478335 1.7827292096189922 0.8761433050613037 1.047635487346723 1.1957353109870765 1.1782867998776094
39 0.001 0.8630928157836024 1.7974926725000842 0.8711467810091855 1.0563113577744387 1.2125526728696032 1.1921334352631974
40 0.001 0.8577322101282334 1.8102286168723367 0.8657361527713701 1.063795740269129 1.228775923084344 1.2052928880959437
41 0.001 0.8529007490415097 1.8289633536769543 0.8608596068237026 1.074805362491459 1.2485257223964175 1.2210565971480598
42 0.001 0.8475413746964477 1.8401536571909674 0.8554502213861872 1.0813814364191232 1.2641079625496303 1.2332997956972123
43 0.001 0.843636988191065 1.8514572706480976 0.851509401032015 1.088024097867112 1.2777593489260897 1.2438882308238988
44 0.001 0.8406438077454368 1.867065166530665 0.8484882896723736 1.0971962062956744 1.2931188557939135 1.2556508181451687
45 0.001 0.8361467841168633 1.8774546682398068 0.8439493019916602 1.1033016824541497 1.3073080099129608 1.266377968257956
46 0.001 0.8330961722713255 1.8878578555304557 0.8408702233100285 1.1094152010571952 1.3193655457200728 1.2753904371041453
47 0.001 0.8295281278988114 1.8993328340729931 0.8372688836710331 1.1161585666075209 1.3330945271890275 1.2855388183438485
48 0.001 0.8252054329168459 1.9068085478211287 0.8329058513876455 1.1205517312976685 1.3453522140957428 1.2944992330108458
49 0.001 0.8221237736506737 1.9160707478877157 0.829795435565848 1.1259947393710794 1.3569546072560033 1.3028947661164967
50 0.001 0.8196321322520816 1.923604864248773 0.8272805433733531 1.1304222248372149 1.3664315375141773 1.3096912221674462
51 0.001 0.8160281221516925 1.9309088987356517 0.823642902391684 1.1347145007970023 1.3776777502750674 1.3176862383738712
52 0.001 0.8139750036752957 1.937674701344804 0.8215706252054584 1.1386904803655682 1.3859922025337803 1.3235485867253713
53 0.001 0.8107053399071447 1.9423537180700805 0.8182704505144883 1.1414401430405496 1.3949423962735892 1.3298136914592182
54 0.001 0.8076170067142812 1.9500272395234788 0.8151532984881397 1.1459495510561477 1.4058086413703215 1.3373573728118107
55 0.001 0.8051809073949698 1.9543970378726954 0.8126944666667787 1.1485174990083589 1.4132217532118063 1.3424648005611926
56 0.001 0.8029095404417603 1.9565190746070584 0.8104019044143833 1.149764531354257 1.4187584272585165 1.3462589918358636
57 0.001 0.8007585611412651 1.963931294158101 0.8082308532141221 1.1541203831570874 1.427958829544125 1.3525256065602058
58 0.001 0.7988885135582677 1.9662179372244282 0.8063433552504378 1.1554641477682543 1.4329679041124919 1.3559174811806092
59 0.001 0.7968080939317588 1.9688250387698645 0.8042435221529555 1.1569962324412257 1.4386143009818135 1.3597242096097135
60 0.001 0.7950257462143782 1.9718403152073734 0.8024445424276689 1.1587681844477618 1.4440476857654139 1.3633707217347926
61 0.001 0.7928222058326355 1.9758352337230463 0.8002204396715406 1.1611158311814864 1.4509949679091918 1.3680097052944264
62 0.001 0.7915933110962214 1.9768854808207834 0.7989800774830843 1.1617330175293263 1.45402000659262 1.370021438597008
63 0.001 0.7892660509314737 1.9777777488197898 0.7966311004507007 1.1622573661600322 1.4589655933624426 1.3732997278216024
64 0.001 0.7872966369395726 1.983861964661628 0.7946433088387854 1.1658328056570655 1.4671146068802874 1.3786728071550454
65 0.001 0.7847293761587935 1.9862181091011735 0.7920520916205579 1.1672174133220232 1.4736624341637277 1.3829644883004089
66 0.001 0.7829854673509544 1.9854735552653437 0.7902919094981482 1.1667798701346188 1.476391009589796 1.3847461953665454
67 0.001 0.7820688332903956 1.9887480975157814 0.7893667218513315 1.1687041818292188 1.4805592248533266 1.387460392026513
68 0.001 0.78024794355224 1.990821373226936 0.7875288404497506 1.1699225593586495 1.4855615429785625 1.3907057094202477
69 0.001 0.7780159702142555 1.990419889552868 0.7852760394147676 1.1696866241743968 1.4895228753523586 1.3932664208060939
70 0.001 0.7767705237583868 1.9910295423032949 0.7840189710542065 1.1700448916290724 1.4923680865219477 1.3951006187124135
71 0.001 0.775228370241166 1.9901366892445367 0.7824624269053257 1.1695201991831898 1.4946662727419322 1.3965791161302195
72 0.001 0.7740760668966686 1.9897906843980309 0.7812993708226568 1.1693168665884035 1.4966310101557996 1.3978409369551232
73 0.001 0.7716946877972077 1.9883257187902927 0.7788957698438044 1.168455967496086 1.5001441948136423 1.400092279358249
