Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E2_30Hz PeakHeight_E2_100Hz Norm_E2_30Hz Norm_E2_100Hz NormalizedRatio_E2 KDM_E2
1 0.0 1.3316515346814413 2.480264329278725 1.0 1.0 1.0 1.0
2 0.0 1.3088383822032483 2.456456823332701 0.9828685268750504 0.9904012222951464 1.00766399087378 1.0076347346056094
3 0.0 1.2955227656202624 2.429440787898784 0.9728692017992367 0.9795088205801351 1.006824780524061 1.0068015709097222
4 0.001 1.2827097438712372 2.4062371697000344 0.963247298909987 0.9701535200483175 1.0071697280087322 1.0071441173197098
5 0.001 1.2701832557067974 2.384641689954151 0.95384056761565 0.961446593334517 1.007974105921999 1.0079424389970784
6 0.001 1.2589290697214892 2.3623745227378095 0.9453892680885553 0.9524688537631798 1.0074885403437448 1.0074606058199091
7 0.001 1.2460451846272917 2.3389792186935665 0.9357141505682053 0.9430362687890427 1.0078251656410144 1.0077946683555152
8 0.001 1.2352593254763633 2.3193065883315285 0.9276145397691169 0.9351046019381313 1.008074541577236 1.0080420735486182
9 0.001 1.2239692646835465 2.2972411725422717 0.9191363001555398 0.9262082050788201 1.0076940764085627 1.007664590436334
10 0.0 1.213215796466102 2.2773846570125897 0.911061013237467 0.9182023988849873 1.0078385372041585 1.007807935806505
11 0.0 1.202802081592381 2.2572676053096075 0.9032408631437625 0.9100915489785855 1.0075845614546035 1.007555907332848
12 0.0 1.1931904604716692 2.239654846751364 0.896023043113231 0.9029903870780854 1.0077758535546657 1.0077457386898034
13 0.0 1.1819833787012612 2.2193116599300993 0.8876071163647299 0.8947883633739504 1.0080905694386857 1.0080579726450758
14 0.0 1.1719589691929286 2.2003915306268027 0.8800793140476391 0.8871600920320815 1.008045613470764 1.0080133772029787
15 0.0 1.161278161467635 2.1807198501264793 0.87205859132317 0.8792288081491075 1.0082221732545038 1.008188509582263
16 0.0 1.1511683024436934 2.1612381647501024 0.8644666209310357 0.8713741270385494 1.0079904833110553 1.007958686435485
17 0.0 1.142301283791312 2.145606088648492 0.8578079580440496 0.8650715423030925 1.0084676111837492 1.00843191210712
18 0.0 1.1326307826820994 2.1279630783974426 0.8505459222506346 0.85795818343937 1.0087147101582967 1.008676901816097
19 0.0 1.1225244329543784 2.110968817025423 0.842956587154694 0.8511063889868967 1.009668115720777 1.009621604328742
20 0.0 1.113619323412422 2.0926958188138087 0.8362693200205885 0.8437390297921901 1.0089321820049761 1.0088924674361697
21 0.0 1.1041610341344494 2.0742558521669707 0.8291666441090294 0.8363043517906722 1.0086082909055183 1.0085713983602422
22 0.0 1.0956065955979284 2.0578256230728584 0.8227427123868559 0.8296799654701665 1.008431862086247 1.0083964631764886
23 0.0 1.0869422427058453 2.0410043694791966 0.816236240786419 0.8228979247839815 1.0081614655962154 1.0081282961913545
24 0.0 1.079175369362929 2.0255472744102008 0.8104037289463194 0.8166658893970552 1.0077272108050117 1.0076974708151845
25 0.0 1.0706989492027787 2.0120137118792627 0.8040383849059373 0.8112093893090692 1.008918733903445 1.0088791385663627
26 0.0 1.0622388339688769 1.9958989921724424 0.7976852850043735 0.8047122109573139 1.0088091457684365 1.0087705153941509
27 0.0 1.0537021517811809 1.9783408365474315 0.7912746873627479 0.7976330640221496 1.0080356123618635 1.0080034560267703
28 0.0 1.045960164774442 1.962717360474926 0.7854608638472809 0.791333946670795 1.0074772443718547 1.0074493939025388
29 0.0 1.0365747840260155 1.9471449568809476 0.7784129383923143 0.7850554208660446 1.0085333659631215 1.0084971114821681
30 0.0 1.0291583515936509 1.930668237953796 0.7728435891750367 0.7784122906429273 1.0072054702217752 1.007179604010325
31 0.0 1.021894456614973 1.913521716305695 0.7673887875324917 0.7714991074609204 1.0053562418362214 1.0053419354870503
32 0.0 1.0141447972273454 1.9008664445282193 0.7615692024640289 0.7663967191275141 1.0063389074136215 1.0063188800159322
33 0.0 1.0055393101793015 1.8863430020719534 0.7551069360047314 0.7605411164464525 1.0071965706876873 1.0071707682175062
34 0.0 0.9991038209118415 1.8717369881051127 0.7502742233168739 0.7546522223497946 1.005835198513906 1.0058182232700168
35 0.0 0.9920902094600024 1.8581168763776077 0.7450073713896413 0.7491608271115033 1.0055750531892251 1.005559555779635
36 0.0 0.9846815264463658 1.8422557743106154 0.7394438415767095 0.7427659030383885 1.004492648765044 1.004482579437557
37 0.001 0.9777339757274603 1.8281384860674734 0.7342265977723329 0.7370740547637946 1.0038781719432406 1.003870666388346
38 0.001 0.9691701717674732 1.8127183750912081 0.7277956331115699 0.7308569307281684 1.0042062599407342 1.0041974321952858
39 0.001 0.9607817117066588 1.8003095394160482 0.7214963424620674 0.7258539012007597 1.0060396130683384 1.0060214295161405
40 0.001 0.9535731522191782 1.7875021404179279 0.7160830948520572 0.7206901777834879 1.0064337267065109 1.0064130966509137
41 0.001 0.9459717981953872 1.7747788482884062 0.7103748792822766 0.715560364811811 1.007299646539829 1.007273101006531
42 0.001 0.938918101528543 1.7588648053788347 0.7050779254748141 0.7091440958997796 1.0057669801848175 1.0057503989663705
43 0.001 0.9319929373596096 1.7462544627123862 0.699877492787602 0.7040598222126618 1.0059758021484613 1.0059580002331643
44 0.001 0.9249351632024627 1.7340829658060102 0.6945774770001871 0.6991524836025406 1.0065867477046802 1.006565126289421
